5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 2 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
10/14/2021 6:55,6,22,28,2,100
10/14/2021 7:00,8,31,39,2,100
10/14/2021 7:05,7,26,33,2,100
10/14/2021 7:10,3,24,27,2,100
10/14/2021 7:15,17,28,45,2,100
10/14/2021 7:20,5,33,38,2,100
10/14/2021 7:25,12,37,49,2,100
10/14/2021 7:30,14,51,65,2,100
10/14/2021 7:35,15,38,53,2,100
10/14/2021 7:40,12,46,58,2,100
10/14/2021 7:45,7,39,46,2,100
10/14/2021 7:50,14,53,67,2,100
10/14/2021 7:55,23,48,71,2,100
10/14/2021 8:00,6,56,62,2,100
10/14/2021 8:05,12,59,71,2,100
10/14/2021 8:10,11,63,74,2,100
10/14/2021 8:15,18,54,72,2,100
10/14/2021 8:20,20,62,82,2,100
10/14/2021 8:25,10,40,50,2,100
10/14/2021 8:30,18,60,78,2,100
10/14/2021 8:35,6,38,44,2,100
10/14/2021 8:40,15,43,58,2,100
10/14/2021 8:45,11,37,48,2,100
10/14/2021 8:50,9,45,54,2,100
10/14/2021 8:55,10,54,64,2,100
10/14/2021 9:00,15,50,65,2,100
10/14/2021 9:05,12,43,55,2,100
10/14/2021 9:10,15,30,45,2,100
10/14/2021 9:15,11,31,42,2,100
10/14/2021 9:20,10,35,45,2,100
10/14/2021 9:25,11,27,38,2,100
10/14/2021 9:30,14,41,55,2,100
10/14/2021 9:35,11,39,50,2,100
10/14/2021 9:40,12,35,47,2,100
10/14/2021 9:45,10,49,59,2,100
10/14/2021 9:50,5,49,54,2,100
10/14/2021 9:55,10,40,50,2,100
10/14/2021 10:00,12,37,49,2,100
10/14/2021 10:05,6,33,39,2,100
10/14/2021 10:10,16,47,63,2,100
10/14/2021 10:15,12,31,43,2,100
10/14/2021 10:20,8,40,48,2,100
10/14/2021 10:25,12,41,53,2,100
10/14/2021 10:30,13,46,59,2,100
10/14/2021 10:35,10,42,52,2,100
10/14/2021 10:40,20,55,75,2,100
10/14/2021 10:45,10,35,45,2,100
10/14/2021 10:50,6,50,56,2,100
10/14/2021 10:55,12,29,41,2,100
10/14/2021 11:00,11,38,49,2,100
10/14/2021 11:05,14,41,55,2,100
10/14/2021 11:10,10,24,34,2,100
10/14/2021 11:15,18,42,60,2,100
10/14/2021 11:20,10,31,41,2,100
10/14/2021 11:25,14,40,54,2,100
10/14/2021 11:30,21,47,68,2,100
10/14/2021 11:35,14,48,62,2,100
10/14/2021 11:40,13,47,60,2,100
10/14/2021 11:45,7,38,45,2,100
10/14/2021 11:50,15,43,58,2,100
10/14/2021 11:55,15,35,50,2,100
10/14/2021 12:00,8,42,50,2,100
10/14/2021 12:05,12,37,49,2,100
10/14/2021 12:10,16,56,72,2,100
10/14/2021 12:15,15,47,62,2,100
10/14/2021 12:20,17,34,51,2,100
10/14/2021 12:25,15,41,56,2,100
10/14/2021 12:30,19,42,61,2,100
10/14/2021 12:35,16,39,55,2,100
10/14/2021 12:40,18,39,57,2,100
10/14/2021 12:45,13,55,68,2,100
10/14/2021 12:50,6,51,57,2,100
10/14/2021 12:55,21,51,72,2,100
10/14/2021 13:00,10,36,46,2,100
10/14/2021 13:05,12,65,77,2,100
10/14/2021 13:10,13,38,51,2,100
10/14/2021 13:15,12,45,57,2,100
10/14/2021 13:20,13,42,55,2,100
10/14/2021 13:25,14,53,67,2,100
10/14/2021 13:30,10,31,41,2,100
10/14/2021 13:35,24,48,72,2,100
10/14/2021 13:40,16,39,55,2,100
10/14/2021 13:45,23,54,77,2,100
10/14/2021 13:50,20,60,80,2,100
10/14/2021 13:55,0,0,0,2,0
10/14/2021 14:00,0,0,0,2,0
10/14/2021 14:05,0,0,0,2,0
10/14/2021 14:10,0,0,0,2,0
10/14/2021 14:15,0,0,0,2,0
10/14/2021 14:20,0,0,0,2,0
10/14/2021 14:25,0,0,0,2,0
10/14/2021 14:30,0,0,0,2,0
10/14/2021 14:35,0,0,0,2,0
10/14/2021 14:40,0,0,0,2,0
10/14/2021 14:45,0,0,0,2,0
10/14/2021 14:50,0,0,0,2,0
10/14/2021 14:55,0,0,0,2,0
10/14/2021 15:00,0,0,0,2,0
10/14/2021 15:05,0,0,0,2,0
10/14/2021 15:10,0,0,0,2,0
10/14/2021 15:15,0,0,0,2,0
10/14/2021 15:20,0,0,0,2,0
10/14/2021 15:25,0,0,0,2,0
10/14/2021 15:30,0,0,0,2,0
10/14/2021 15:35,0,0,0,2,0
10/14/2021 15:40,0,0,0,2,0
10/14/2021 15:45,0,0,0,2,0
10/14/2021 15:50,0,0,0,2,0
10/14/2021 15:55,0,0,0,2,0
10/14/2021 16:00,0,0,0,2,0
10/14/2021 16:05,0,0,0,2,0
10/14/2021 16:10,0,0,0,2,0
10/14/2021 16:15,0,0,0,2,0
10/14/2021 16:20,0,0,0,2,0
10/14/2021 16:25,0,0,0,2,0
10/14/2021 16:30,0,0,0,2,0
10/14/2021 16:35,0,0,0,2,0
10/14/2021 16:40,0,0,0,2,0
10/14/2021 16:45,0,0,0,2,0
10/14/2021 16:50,0,0,0,2,0
10/14/2021 16:55,0,0,0,2,0
10/14/2021 17:00,0,0,0,2,0
10/14/2021 17:05,0,0,0,2,0
10/14/2021 17:10,0,0,0,2,0
10/14/2021 17:15,0,0,0,2,0
10/14/2021 17:20,0,0,0,2,0
10/14/2021 17:25,0,0,0,2,0
10/14/2021 17:30,0,0,0,2,0
10/14/2021 17:35,0,0,0,2,0
10/14/2021 17:40,0,0,0,2,0
10/14/2021 17:45,0,0,0,2,0
10/14/2021 17:50,0,0,0,2,0
10/14/2021 17:55,0,0,0,2,0
10/14/2021 18:00,0,0,0,2,0
10/14/2021 18:05,0,0,0,2,0
10/14/2021 18:10,0,0,0,2,0
10/14/2021 18:15,0,0,0,2,0
10/14/2021 18:20,0,0,0,2,0
10/14/2021 18:25,0,0,0,2,0
10/14/2021 18:30,0,0,0,2,0
10/14/2021 18:35,0,0,0,2,0
10/14/2021 18:40,0,0,0,2,0
10/14/2021 18:45,0,0,0,2,0
10/14/2021 18:50,0,0,0,2,0
10/14/2021 18:55,0,0,0,2,0
10/14/2021 19:00,0,0,0,2,0
10/14/2021 19:05,0,0,0,2,0
10/14/2021 19:10,0,0,0,2,0
10/14/2021 19:15,0,0,0,2,0
10/14/2021 19:20,0,0,0,2,0
10/14/2021 19:25,0,0,0,2,0
10/14/2021 19:30,0,0,0,2,0
10/14/2021 19:35,0,0,0,2,0
10/14/2021 19:40,0,0,0,2,0
10/14/2021 19:45,0,0,0,2,0
10/14/2021 19:50,0,0,0,2,0
10/14/2021 19:55,0,0,0,2,0
10/14/2021 20:00,0,0,0,2,0
10/14/2021 20:05,0,0,0,2,0
10/14/2021 20:10,0,0,0,2,0
10/14/2021 20:15,0,0,0,2,0
10/14/2021 20:20,0,0,0,2,0
10/14/2021 20:25,0,0,0,2,0
10/14/2021 20:30,0,0,0,2,0
10/14/2021 20:35,0,0,0,2,0
10/14/2021 20:40,0,0,0,2,0
10/14/2021 20:45,0,0,0,2,0
10/14/2021 20:50,0,0,0,2,0
10/14/2021 20:55,0,0,0,2,0
10/14/2021 21:00,0,0,0,2,0
10/14/2021 21:05,0,0,0,2,0
10/14/2021 21:10,0,0,0,2,0
10/14/2021 21:15,0,0,0,2,0
10/14/2021 21:20,0,0,0,2,0
10/14/2021 21:25,0,0,0,2,0
10/14/2021 21:30,0,0,0,2,0
10/14/2021 21:35,0,0,0,2,0
10/14/2021 21:40,0,0,0,2,0
10/14/2021 21:45,0,0,0,2,0
10/14/2021 21:50,0,0,0,2,0
10/14/2021 21:55,0,0,0,2,0
10/14/2021 22:00,0,0,0,2,0
10/14/2021 22:05,0,0,0,2,0
10/14/2021 22:10,0,0,0,2,0
10/14/2021 22:15,0,0,0,2,0
10/14/2021 22:20,0,0,0,2,0
10/14/2021 22:25,0,0,0,2,0
10/14/2021 22:30,0,0,0,2,0
10/14/2021 22:35,0,0,0,2,0
10/14/2021 22:40,0,0,0,2,0
10/14/2021 22:45,0,0,0,2,0
10/14/2021 22:50,0,0,0,2,0
10/14/2021 22:55,0,0,0,2,0
10/14/2021 23:00,0,0,0,2,0
10/14/2021 23:05,0,0,0,2,0
10/14/2021 23:10,0,0,0,2,0
10/14/2021 23:15,0,0,0,2,0
10/14/2021 23:20,0,0,0,2,0
10/14/2021 23:25,0,0,0,2,0
10/14/2021 23:30,0,0,0,2,0
10/14/2021 23:35,0,0,0,2,0
10/14/2021 23:40,0,0,0,2,0
10/14/2021 23:45,0,0,0,2,0
10/14/2021 23:50,0,0,0,2,0
10/14/2021 23:55,0,0,0,2,0
10/15/2021 0:00,0,0,0,2,0
10/15/2021 0:05,0,0,0,2,0
10/15/2021 0:10,0,0,0,2,0
10/15/2021 0:15,0,0,0,2,0
10/15/2021 0:20,0,0,0,2,0
10/15/2021 0:25,0,0,0,2,0
10/15/2021 0:30,0,0,0,2,0
10/15/2021 0:35,0,0,0,2,0
10/15/2021 0:40,0,0,0,2,0
10/15/2021 0:45,0,0,0,2,0
10/15/2021 0:50,0,0,0,2,0
10/15/2021 0:55,0,0,0,2,0
10/15/2021 1:00,0,0,0,2,0
10/15/2021 1:05,0,0,0,2,0
10/15/2021 1:10,0,0,0,2,0
10/15/2021 1:15,0,0,0,2,0
10/15/2021 1:20,0,0,0,2,0
10/15/2021 1:25,0,0,0,2,0
10/15/2021 1:30,0,0,0,2,0
10/15/2021 1:35,0,0,0,2,0
10/15/2021 1:40,0,0,0,2,0
10/15/2021 1:45,0,0,0,2,0
10/15/2021 1:50,0,0,0,2,0
10/15/2021 1:55,0,0,0,2,0
10/15/2021 2:00,0,0,0,2,0
10/15/2021 2:05,0,0,0,2,0
10/15/2021 2:10,0,0,0,2,0
10/15/2021 2:15,0,0,0,2,0
10/15/2021 2:20,0,0,0,2,0
10/15/2021 2:25,0,0,0,2,0
10/15/2021 2:30,0,0,0,2,0
10/15/2021 2:35,0,0,0,2,0
10/15/2021 2:40,0,0,0,2,0
10/15/2021 2:45,0,0,0,2,0
10/15/2021 2:50,0,0,0,2,0
10/15/2021 2:55,0,0,0,2,0
10/15/2021 3:00,0,0,0,2,0
10/15/2021 3:05,0,0,0,2,0
10/15/2021 3:10,0,0,0,2,0
10/15/2021 3:15,0,0,0,2,0
10/15/2021 3:20,0,0,0,2,0
10/15/2021 3:25,0,0,0,2,0
10/15/2021 3:30,0,0,0,2,0
10/15/2021 3:35,0,0,0,2,0
10/15/2021 3:40,0,0,0,2,0
10/15/2021 3:45,0,0,0,2,0
10/15/2021 3:50,0,0,0,2,0
10/15/2021 3:55,0,0,0,2,0
10/15/2021 4:00,0,0,0,2,0
10/15/2021 4:05,0,0,0,2,0
10/15/2021 4:10,0,0,0,2,0
10/15/2021 4:15,0,0,0,2,0
10/15/2021 4:20,0,0,0,2,0
10/15/2021 4:25,0,0,0,2,0
10/15/2021 4:30,0,0,0,2,0
10/15/2021 4:35,0,0,0,2,0
10/15/2021 4:40,0,0,0,2,0
10/15/2021 4:45,0,0,0,2,0
10/15/2021 4:50,0,0,0,2,0
10/15/2021 4:55,0,0,0,2,0
10/15/2021 5:00,0,0,0,2,0
10/15/2021 5:05,0,0,0,2,0
10/15/2021 5:10,0,0,0,2,100
10/15/2021 5:15,0,5,5,2,100
10/15/2021 5:20,2,6,8,2,100
10/15/2021 5:25,2,8,10,2,100
10/15/2021 5:30,5,5,10,2,100
10/15/2021 5:35,3,5,8,2,100
10/15/2021 5:40,1,6,7,2,100
10/15/2021 5:45,2,11,13,2,100
10/15/2021 5:50,4,10,14,2,100
10/15/2021 5:55,4,12,16,2,100
10/15/2021 6:00,4,8,12,2,100
10/15/2021 6:05,6,13,19,2,100
10/15/2021 6:10,3,12,15,2,100
10/15/2021 6:15,5,14,19,2,100
10/15/2021 6:20,4,10,14,2,100
10/15/2021 6:25,6,9,15,2,100
10/15/2021 6:30,5,12,17,2,100
10/15/2021 6:35,6,8,14,2,100
10/15/2021 6:40,4,25,29,2,100
10/15/2021 6:45,5,16,21,2,100
10/15/2021 6:50,14,22,36,2,100
10/15/2021 6:55,9,31,40,2,100
10/15/2021 7:00,4,21,25,2,100
10/15/2021 7:05,2,21,23,2,100
10/15/2021 7:10,5,27,32,2,100
10/15/2021 7:15,12,32,44,2,100
10/15/2021 7:20,13,30,43,2,100
10/15/2021 7:25,14,39,53,2,100
10/15/2021 7:30,14,38,52,2,100
10/15/2021 7:35,13,47,60,2,100
10/15/2021 7:40,15,45,60,2,100
10/15/2021 7:45,12,55,67,2,100
10/15/2021 7:50,15,69,84,2,100
10/15/2021 7:55,15,35,50,2,100
10/15/2021 8:00,16,47,63,2,100
10/15/2021 8:05,6,44,50,2,100
10/15/2021 8:10,16,43,59,2,100
10/15/2021 8:15,12,48,60,2,100
10/15/2021 8:20,13,52,65,2,100
10/15/2021 8:25,11,64,75,2,100
10/15/2021 8:30,6,36,42,2,100
10/15/2021 8:35,19,49,68,2,100
10/15/2021 8:40,10,44,54,2,100
10/15/2021 8:45,19,51,70,2,100
10/15/2021 8:50,11,43,54,2,100
10/15/2021 8:55,12,39,51,2,100
10/15/2021 9:00,12,28,40,2,100
10/15/2021 9:05,15,36,51,2,100
10/15/2021 9:10,11,41,52,2,100
10/15/2021 9:15,19,37,56,2,100
10/15/2021 9:20,12,34,46,2,100
10/15/2021 9:25,8,42,50,2,100
10/15/2021 9:30,6,25,31,2,100
10/15/2021 9:35,9,17,26,2,100
10/15/2021 9:40,6,26,32,2,100
10/15/2021 9:45,9,26,35,2,100
10/15/2021 9:50,13,18,31,2,100
10/15/2021 9:55,9,43,52,2,100
10/15/2021 10:00,7,24,31,2,100
10/15/2021 10:05,8,36,44,2,100
10/15/2021 10:10,9,28,37,2,100
10/15/2021 10:15,9,23,32,2,100
10/15/2021 10:20,8,32,40,2,100
10/15/2021 10:25,3,22,25,2,100
10/15/2021 10:30,15,37,52,2,100
10/15/2021 10:35,9,26,35,2,100
10/15/2021 10:40,11,42,53,2,100
10/15/2021 10:45,11,35,46,2,100
10/15/2021 10:50,15,42,57,2,100
10/15/2021 10:55,15,54,69,2,100
10/15/2021 11:00,9,46,55,2,100
10/15/2021 11:05,14,36,50,2,100
10/15/2021 11:10,16,53,69,2,100
10/15/2021 11:15,13,39,52,2,100
10/15/2021 11:20,13,44,57,2,100
10/15/2021 11:25,14,49,63,2,100
10/15/2021 11:30,14,51,65,2,100
10/15/2021 11:35,17,48,65,2,100
10/15/2021 11:40,22,43,65,2,100
10/15/2021 11:45,19,63,82,2,100
10/15/2021 11:50,16,41,57,2,100
10/15/2021 11:55,12,46,58,2,100
10/15/2021 12:00,9,50,59,2,100
10/15/2021 12:05,14,36,50,2,100
10/15/2021 12:10,20,47,67,2,100
10/15/2021 12:15,16,48,64,2,100
10/15/2021 12:20,17,59,76,2,100
10/15/2021 12:25,19,58,77,2,100
10/15/2021 12:30,21,59,80,2,100
10/15/2021 12:35,17,51,68,2,100
10/15/2021 12:40,15,48,63,2,100
10/15/2021 12:45,19,48,67,2,100
10/15/2021 12:50,13,53,66,2,100
10/15/2021 12:55,19,55,74,2,100
10/15/2021 13:00,16,41,57,2,100
10/15/2021 13:05,14,37,51,2,100
10/15/2021 13:10,19,52,71,2,100
10/15/2021 13:15,15,40,55,2,100
10/15/2021 13:20,16,52,68,2,100
10/15/2021 13:25,11,35,46,2,100
10/15/2021 13:30,8,48,56,2,100
10/15/2021 13:35,18,42,60,2,100
10/15/2021 13:40,22,62,84,2,100
10/15/2021 13:45,19,54,73,2,100
10/15/2021 13:50,14,44,58,2,100
10/15/2021 13:55,25,64,89,2,100
10/15/2021 14:00,14,53,67,2,100
10/15/2021 14:05,20,45,65,2,100
10/15/2021 14:10,14,55,69,2,100
10/15/2021 14:15,9,54,63,2,100
10/15/2021 14:20,18,47,65,2,100
10/15/2021 14:25,18,45,63,2,100
10/15/2021 14:30,22,52,74,2,100
10/15/2021 14:35,25,77,102,2,100
10/15/2021 14:40,19,64,83,2,100
10/15/2021 14:45,17,57,74,2,100
10/15/2021 14:50,16,63,79,2,100
10/15/2021 14:55,22,55,77,2,100
10/15/2021 15:00,14,40,54,2,100
10/15/2021 15:05,17,48,65,2,100
10/15/2021 15:10,19,48,67,2,100
10/15/2021 15:15,9,50,59,2,100
10/15/2021 15:20,17,74,91,2,100
10/15/2021 15:25,20,76,96,2,100
10/15/2021 15:30,20,76,96,2,100
10/15/2021 15:35,16,52,68,2,100
10/15/2021 15:40,20,73,93,2,100
10/15/2021 15:45,23,60,83,2,100
10/15/2021 15:50,19,73,92,2,100
10/15/2021 15:55,20,56,76,2,100
10/15/2021 16:00,17,47,64,2,100
10/15/2021 16:05,12,46,58,2,100
10/15/2021 16:10,14,70,84,2,100
10/15/2021 16:15,16,57,73,2,100
10/15/2021 16:20,19,55,74,2,100
10/15/2021 16:25,14,69,83,2,100
10/15/2021 16:30,22,71,93,2,100
10/15/2021 16:35,26,59,85,2,100
10/15/2021 16:40,27,75,102,2,100
10/15/2021 16:45,18,55,73,2,100
10/15/2021 16:50,29,72,101,2,100
10/15/2021 16:55,32,70,102,2,100
10/15/2021 17:00,22,51,73,2,100
10/15/2021 17:05,17,65,82,2,100
10/15/2021 17:10,23,61,84,2,100
10/15/2021 17:15,28,60,88,2,100
10/15/2021 17:20,16,58,74,2,100
10/15/2021 17:25,22,68,90,2,100
10/15/2021 17:30,14,62,76,2,100
10/15/2021 17:35,21,50,71,2,100
10/15/2021 17:40,20,70,90,2,100
10/15/2021 17:45,23,56,79,2,100
10/15/2021 17:50,18,56,74,2,100
10/15/2021 17:55,26,59,85,2,100
10/15/2021 18:00,24,54,78,2,100
10/15/2021 18:05,27,53,80,2,100
10/15/2021 18:10,22,54,76,2,100
10/15/2021 18:15,16,53,69,2,100
10/15/2021 18:20,25,56,81,2,100
10/15/2021 18:25,22,64,86,2,100
10/15/2021 18:30,32,48,80,2,100
10/15/2021 18:35,13,46,59,2,100
10/15/2021 18:40,22,54,76,2,100
10/15/2021 18:45,23,52,75,2,100
10/15/2021 18:50,22,51,73,2,100
10/15/2021 18:55,19,41,60,2,100
10/15/2021 19:00,19,56,75,2,100
10/15/2021 19:05,17,41,58,2,100
10/15/2021 19:10,13,63,76,2,100
10/15/2021 19:15,14,55,69,2,100
10/15/2021 19:20,19,59,78,2,100
10/15/2021 19:25,17,39,56,2,100
10/15/2021 19:30,17,42,59,2,100
10/15/2021 19:35,19,52,71,2,100
10/15/2021 19:40,17,31,48,2,100
10/15/2021 19:45,10,39,49,2,100
10/15/2021 19:50,18,45,63,2,100
10/15/2021 19:55,13,32,45,2,100
10/15/2021 20:00,12,33,45,2,100
10/15/2021 20:05,18,35,53,2,100
10/15/2021 20:10,13,48,61,2,100
10/15/2021 20:15,15,27,42,2,100
10/15/2021 20:20,9,33,42,2,100
10/15/2021 20:25,17,28,45,2,100
10/15/2021 20:30,17,26,43,2,100
10/15/2021 20:35,5,29,34,2,100
10/15/2021 20:40,7,20,27,2,100
10/15/2021 20:45,16,35,51,2,100
10/15/2021 20:50,11,30,41,2,100
10/15/2021 20:55,8,31,39,2,100
10/15/2021 21:00,13,30,43,2,100
10/15/2021 21:05,11,28,39,2,100
10/15/2021 21:10,15,23,38,2,100
10/15/2021 21:15,10,25,35,2,100
10/15/2021 21:20,8,35,43,2,100
10/15/2021 21:25,9,26,35,2,100
10/15/2021 21:30,13,31,44,2,100
10/15/2021 21:35,11,32,43,2,100
10/15/2021 21:40,10,26,36,2,100
10/15/2021 21:45,12,27,39,2,100
10/15/2021 21:50,10,20,30,2,100
10/15/2021 21:55,5,31,36,2,100
10/15/2021 22:00,11,25,36,2,100
10/15/2021 22:05,10,29,39,2,100
10/15/2021 22:10,9,18,27,2,100
10/15/2021 22:15,18,23,41,2,100
10/15/2021 22:20,9,29,38,2,100
10/15/2021 22:25,6,22,28,2,100
10/15/2021 22:30,10,23,33,2,100
10/15/2021 22:35,6,15,21,2,100
10/15/2021 22:40,5,16,21,2,100
10/15/2021 22:45,3,19,22,2,100
10/15/2021 22:50,2,12,14,2,100
10/15/2021 22:55,8,13,21,2,100
10/15/2021 23:00,6,20,26,2,100
10/15/2021 23:05,8,21,29,2,100
10/15/2021 23:10,4,14,18,2,100
10/15/2021 23:15,8,20,28,2,100
10/15/2021 23:20,8,10,18,2,100
10/15/2021 23:25,3,17,20,2,100
10/15/2021 23:30,8,10,18,2,100
10/15/2021 23:35,7,12,19,2,100
10/15/2021 23:40,5,18,23,2,100
10/15/2021 23:45,4,20,24,2,100
10/15/2021 23:50,10,15,25,2,100
10/15/2021 23:55,7,10,17,2,100
10/16/2021 0:00,7,9,16,2,100
10/16/2021 0:05,4,14,18,2,100
10/16/2021 0:10,1,15,16,2,100
10/16/2021 0:15,6,6,12,2,100
10/16/2021 0:20,3,17,20,2,100
10/16/2021 0:25,2,10,12,2,100
10/16/2021 0:30,4,6,10,2,100
10/16/2021 0:35,7,15,22,2,100
10/16/2021 0:40,5,7,12,2,100
10/16/2021 0:45,2,10,12,2,100
10/16/2021 0:50,5,4,9,2,100
10/16/2021 0:55,3,5,8,2,100
10/16/2021 1:00,1,6,7,2,100
10/16/2021 1:05,2,9,11,2,100
10/16/2021 1:10,1,7,8,2,100
10/16/2021 1:15,1,3,4,2,100
10/16/2021 1:20,4,4,8,2,100
10/16/2021 1:25,2,7,9,2,100
10/16/2021 1:30,2,5,7,2,100
10/16/2021 1:35,5,1,6,2,100
10/16/2021 1:40,4,2,6,2,100
10/16/2021 1:45,1,7,8,2,100
10/16/2021 1:50,1,6,7,2,100
10/16/2021 1:55,2,5,7,2,100
10/16/2021 2:00,3,1,4,2,100
10/16/2021 2:05,3,8,11,2,100
10/16/2021 2:10,2,4,6,2,100
10/16/2021 2:15,1,5,6,2,100
10/16/2021 2:20,3,1,4,2,100
10/16/2021 2:25,2,5,7,2,100
10/16/2021 2:30,0,5,5,2,100
10/16/2021 2:35,1,4,5,2,100
10/16/2021 2:40,1,8,9,2,100
10/16/2021 2:45,6,3,9,2,100
10/16/2021 2:50,2,5,7,2,100
10/16/2021 2:55,0,5,5,2,100
10/16/2021 3:00,2,3,5,2,100
10/16/2021 3:05,0,3,3,2,100
10/16/2021 3:10,2,3,5,2,100
10/16/2021 3:15,3,2,5,2,100
10/16/2021 3:20,2,6,8,2,100
10/16/2021 3:25,1,4,5,2,100
10/16/2021 3:30,4,2,6,2,100
10/16/2021 3:35,2,2,4,2,100
10/16/2021 3:40,2,1,3,2,100
10/16/2021 3:45,3,1,4,2,100
10/16/2021 3:50,1,4,5,2,100
10/16/2021 3:55,0,1,1,2,100
10/16/2021 4:00,1,2,3,2,100
10/16/2021 4:05,1,1,2,2,100
10/16/2021 4:10,2,1,3,2,100
10/16/2021 4:15,2,1,3,2,100
10/16/2021 4:20,1,1,2,2,100
10/16/2021 4:25,1,2,3,2,100
10/16/2021 4:30,1,1,2,2,100
10/16/2021 4:35,1,1,2,2,100
10/16/2021 4:40,3,2,5,2,100
10/16/2021 4:45,0,4,4,2,100
10/16/2021 4:50,2,5,7,2,100
10/16/2021 4:55,1,3,4,2,100
10/16/2021 5:00,0,0,0,2,100
10/16/2021 5:05,1,0,1,2,100
10/16/2021 5:10,1,1,2,2,100
10/16/2021 5:15,1,2,3,2,100
10/16/2021 5:20,1,3,4,2,100
10/16/2021 5:25,2,0,2,2,100
10/16/2021 5:30,2,3,5,2,100
10/16/2021 5:35,2,5,7,2,100
10/16/2021 5:40,2,4,6,2,100
10/16/2021 5:45,1,4,5,2,100
10/16/2021 5:50,0,5,5,2,100
10/16/2021 5:55,3,0,3,2,100
10/16/2021 6:00,1,7,8,2,100
10/16/2021 6:05,1,4,5,2,100
10/16/2021 6:10,5,12,17,2,100
10/16/2021 6:15,5,7,12,2,100
10/16/2021 6:20,0,8,8,2,100
10/16/2021 6:25,2,7,9,2,100
10/16/2021 6:30,0,10,10,2,100
10/16/2021 6:35,2,6,8,2,100
10/16/2021 6:40,2,12,14,2,100
10/16/2021 6:45,7,10,17,2,100
10/16/2021 6:50,4,10,14,2,100
10/16/2021 6:55,3,12,15,2,100
10/16/2021 7:00,4,16,20,2,100
10/16/2021 7:05,1,9,10,2,100
10/16/2021 7:10,6,7,13,2,100
10/16/2021 7:15,1,12,13,2,100
10/16/2021 7:20,4,15,19,2,100
10/16/2021 7:25,6,18,24,2,100
10/16/2021 7:30,16,13,29,2,100
10/16/2021 7:35,2,13,15,2,100
10/16/2021 7:40,5,26,31,2,100
10/16/2021 7:45,5,17,22,2,100
10/16/2021 7:50,6,19,25,2,100
10/16/2021 7:55,10,19,29,2,100
10/16/2021 8:00,4,22,26,2,100
10/16/2021 8:05,4,28,32,2,100
10/16/2021 8:10,7,21,28,2,100
10/16/2021 8:15,7,23,30,2,100
10/16/2021 8:20,7,19,26,2,100
10/16/2021 8:25,8,23,31,2,100
10/16/2021 8:30,9,28,37,2,100
10/16/2021 8:35,10,21,31,2,100
10/16/2021 8:40,5,20,25,2,100
10/16/2021 8:45,9,25,34,2,100
10/16/2021 8:50,8,34,42,2,100
10/16/2021 8:55,13,29,42,2,100
10/16/2021 9:00,15,30,45,2,100
10/16/2021 9:05,10,27,37,2,100
10/16/2021 9:10,9,33,42,2,100
10/16/2021 9:15,17,27,44,2,100
10/16/2021 9:20,6,33,39,2,100
10/16/2021 9:25,7,28,35,2,100
10/16/2021 9:30,10,35,45,2,100
10/16/2021 9:35,5,31,36,2,100
10/16/2021 9:40,2,36,38,2,100
10/16/2021 9:45,19,36,55,2,100
10/16/2021 9:50,13,46,59,2,100
10/16/2021 9:55,11,37,48,2,100
10/16/2021 10:00,24,41,65,2,100
10/16/2021 10:05,9,36,45,2,100
10/16/2021 10:10,12,47,59,2,100
10/16/2021 10:15,11,48,59,2,100
10/16/2021 10:20,12,36,48,2,100
10/16/2021 10:25,17,44,61,2,100
10/16/2021 10:30,12,35,47,2,100
10/16/2021 10:35,17,62,79,2,100
10/16/2021 10:40,10,36,46,2,100
10/16/2021 10:45,10,59,69,2,100
10/16/2021 10:50,12,51,63,2,100
10/16/2021 10:55,20,59,79,2,100
10/16/2021 11:00,15,56,71,2,100
10/16/2021 11:05,17,53,70,2,100
10/16/2021 11:10,22,54,76,2,100
10/16/2021 11:15,24,48,72,2,100
10/16/2021 11:20,9,52,61,2,100
10/16/2021 11:25,14,51,65,2,100
10/16/2021 11:30,18,41,59,2,100
10/16/2021 11:35,14,47,61,2,100
10/16/2021 11:40,18,60,78,2,100
10/16/2021 11:45,26,50,76,2,100
10/16/2021 11:50,13,54,67,2,100
10/16/2021 11:55,23,61,84,2,100
10/16/2021 12:00,15,58,73,2,100
10/16/2021 12:05,17,46,63,2,100
10/16/2021 12:10,21,44,65,2,100
10/16/2021 12:15,14,47,61,2,100
10/16/2021 12:20,20,61,81,2,100
10/16/2021 12:25,10,43,53,2,100
10/16/2021 12:30,22,53,75,2,100
10/16/2021 12:35,19,48,67,2,100
10/16/2021 12:40,17,54,71,2,100
10/16/2021 12:45,23,63,86,2,100
10/16/2021 12:50,17,53,70,2,100
10/16/2021 12:55,21,63,84,2,100
10/16/2021 13:00,12,55,67,2,100
10/16/2021 13:05,14,44,58,2,100
10/16/2021 13:10,18,54,72,2,100
10/16/2021 13:15,15,48,63,2,100
10/16/2021 13:20,17,69,86,2,100
10/16/2021 13:25,14,59,73,2,100
10/16/2021 13:30,14,47,61,2,100
10/16/2021 13:35,20,35,55,2,100
10/16/2021 13:40,21,51,72,2,100
10/16/2021 13:45,13,51,64,2,100
10/16/2021 13:50,23,61,84,2,100
10/16/2021 13:55,18,48,66,2,100
10/16/2021 14:00,17,59,76,2,100
10/16/2021 14:05,22,36,58,2,100
