5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Lane 5 Flow (Veh/5 Minutes),Lane 5 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/12/2021 21:20,37,76.20,59,75.10,62,72.40,55,67.40,10,64.30,223,72.10,5,100.00
10/12/2021 21:25,42,75.30,66,74.20,63,71.30,52,65.70,18,63.30,241,71.00,5,100.00
10/12/2021 21:30,26,76.40,51,75.10,62,73.30,57,64.50,8,63.90,204,71.30,5,100.00
10/12/2021 21:35,30,76.00,65,74.30,43,68.10,54,65.70,10,64.00,202,70.40,5,100.00
10/12/2021 21:40,21,76.30,56,74.80,49,71.10,52,68.00,10,64.20,188,71.60,5,100.00
10/12/2021 21:45,22,76.60,65,74.90,56,69.90,43,69.90,12,64.40,198,72.00,5,100.00
10/12/2021 21:50,29,76.30,60,74.50,47,66.00,46,69.70,12,64.20,194,70.90,5,100.00
10/12/2021 21:55,30,75.50,57,73.10,56,70.50,43,69.90,10,64.30,196,71.60,5,100.00
10/12/2021 22:00,32,76.00,59,73.30,58,68.40,40,67.30,8,64.20,197,70.70,5,100.00
10/12/2021 22:05,28,76.10,55,73.50,61,68.80,45,67.20,8,64.20,197,70.60,5,100.00
10/12/2021 22:10,18,76.50,43,73.70,50,68.80,33,66.10,9,64.30,153,70.20,5,100.00
10/12/2021 22:15,21,76.30,59,73.20,54,69.50,39,69.30,6,64.40,179,71.30,5,100.00
10/12/2021 22:20,20,76.20,46,74.10,43,68.10,27,69.80,7,64.50,143,71.30,5,100.00
10/12/2021 22:25,21,76.50,46,72.90,48,70.70,35,69.80,6,64.70,156,71.70,5,100.00
10/12/2021 22:30,13,76.60,41,73.30,37,70.50,31,65.60,3,64.60,125,70.70,5,100.00
10/12/2021 22:35,29,76.20,65,73.50,53,68.10,33,67.40,4,64.60,184,71.10,5,100.00
10/12/2021 22:40,27,76.40,54,73.60,55,70.70,37,67.50,9,64.60,182,71.50,5,100.00
10/12/2021 22:45,15,76.30,36,74.10,43,73.10,30,69.90,8,64.40,132,72.50,5,100.00
10/12/2021 22:50,17,76.50,44,74.00,42,68.70,30,69.50,9,64.40,142,71.20,5,100.00
10/12/2021 22:55,19,76.50,35,73.30,38,68.50,42,70.30,3,64.50,137,71.30,5,100.00
10/12/2021 23:00,9,76.30,45,73.60,34,71.70,27,69.40,2,64.60,117,72.10,5,100.00
10/12/2021 23:05,10,76.30,33,74.10,33,71.40,29,68.70,2,64.40,107,71.80,5,100.00
10/12/2021 23:10,11,76.30,38,73.80,29,71.30,27,69.00,10,64.30,115,71.50,5,100.00
10/12/2021 23:15,11,76.10,36,73.70,25,72.30,25,69.70,2,64.50,99,72.40,5,100.00
10/12/2021 23:20,6,76.20,34,73.50,43,73.40,25,68.90,7,64.50,115,72.10,5,100.00
10/12/2021 23:25,21,75.70,44,72.20,34,72.80,27,69.60,3,64.40,129,72.20,5,100.00
10/12/2021 23:30,8,76.00,33,72.60,18,71.00,16,67.30,5,64.40,80,71.00,5,100.00
10/12/2021 23:35,9,76.50,42,73.00,34,72.40,28,67.30,5,64.30,118,71.40,5,100.00
10/12/2021 23:40,17,75.80,28,73.30,23,72.30,21,68.40,0,64.30,89,72.40,5,100.00
10/12/2021 23:45,15,76.00,38,73.30,28,69.10,24,68.10,3,64.40,108,71.20,5,100.00
10/12/2021 23:50,12,76.00,25,73.50,26,71.10,16,69.00,1,64.70,80,72.10,5,100.00
10/12/2021 23:55,7,76.50,14,73.90,22,72.10,14,69.10,6,64.60,63,71.60,5,100.00
10/13/2021 0:00,9,76.50,32,74.00,22,72.00,16,69.20,4,64.50,83,72.40,5,100.00
10/13/2021 0:05,10,76.20,19,74.00,24,72.30,12,69.00,4,64.40,69,72.30,5,100.00
10/13/2021 0:10,9,76.30,25,73.80,22,72.80,16,69.60,0,64.40,72,72.90,5,100.00
10/13/2021 0:15,9,76.40,16,73.80,17,72.60,15,69.80,1,64.40,58,72.70,5,100.00
10/13/2021 0:20,9,76.40,22,73.40,23,71.80,8,69.20,0,64.40,62,72.70,5,100.00
10/13/2021 0:25,6,76.30,19,73.60,15,72.20,10,69.40,0,64.40,50,72.70,5,100.00
10/13/2021 0:30,3,76.30,18,73.50,14,72.50,15,69.50,2,64.40,52,71.90,5,100.00
10/13/2021 0:35,12,76.50,27,73.10,20,71.00,12,69.00,1,64.40,72,72.30,5,100.00
10/13/2021 0:40,8,76.60,18,73.40,19,72.00,10,67.70,1,64.40,56,72.20,5,100.00
10/13/2021 0:45,7,76.50,17,73.50,13,72.10,12,68.50,0,64.40,49,72.30,5,100.00
10/13/2021 0:50,4,76.30,17,73.60,17,72.30,12,68.20,1,64.40,51,71.90,5,100.00
10/13/2021 0:55,3,76.40,15,73.60,13,70.50,14,68.10,1,64.40,46,71.00,5,100.00
10/13/2021 1:00,1,76.40,16,73.70,15,70.60,9,67.50,2,64.40,43,71.00,5,100.00
10/13/2021 1:05,1,76.40,10,73.80,16,70.90,8,68.40,2,64.40,37,70.90,5,100.00
10/13/2021 1:10,1,76.30,13,73.80,16,71.40,4,68.90,0,64.40,34,72.20,5,100.00
10/13/2021 1:15,2,76.50,12,74.00,18,72.10,7,69.10,1,64.30,40,72.20,5,100.00
10/13/2021 1:20,4,76.60,8,74.00,12,70.90,5,69.30,1,64.40,30,72.00,5,100.00
10/13/2021 1:25,7,76.60,22,73.80,19,70.90,10,69.30,0,64.40,58,72.40,5,100.00
10/13/2021 1:30,0,76.60,9,74.00,12,71.90,14,69.00,3,64.40,38,70.70,5,100.00
10/13/2021 1:35,3,76.60,13,74.00,15,72.20,13,66.80,1,64.30,45,71.30,5,100.00
10/13/2021 1:40,2,76.50,10,73.90,11,71.00,9,68.10,0,64.30,32,71.40,5,100.00
10/13/2021 1:45,2,76.30,15,73.70,20,71.90,8,68.90,0,64.30,45,72.20,5,100.00
10/13/2021 1:50,1,76.40,13,73.70,17,71.10,10,67.30,0,64.30,41,71.10,5,100.00
10/13/2021 1:55,4,76.60,9,73.80,13,70.30,11,68.30,0,64.30,37,71.20,5,100.00
10/13/2021 2:00,0,76.60,7,73.80,12,71.20,8,69.10,0,64.30,27,71.30,5,100.00
10/13/2021 2:05,4,76.40,6,73.90,11,72.10,10,68.90,1,64.50,32,71.70,5,100.00
10/13/2021 2:10,1,76.40,8,74.10,10,71.90,5,69.30,1,64.30,25,72.00,5,100.00
10/13/2021 2:15,2,76.40,7,73.90,9,71.40,7,69.50,0,64.30,25,72.00,5,100.00
10/13/2021 2:20,0,76.40,7,73.90,12,68.60,3,69.80,2,52.10,24,68.90,5,100.00
10/13/2021 2:25,1,76.30,5,73.90,7,70.30,6,68.90,1,57.90,20,70.50,5,100.00
10/13/2021 2:30,1,76.00,6,73.70,6,71.30,7,68.80,3,61.30,23,70.10,5,100.00
10/13/2021 2:35,0,76.00,6,73.80,7,71.70,11,69.50,3,62.90,27,70.30,5,100.00
10/13/2021 2:40,1,75.80,8,73.70,11,71.40,8,68.90,1,63.70,29,71.20,5,100.00
10/13/2021 2:45,2,76.20,10,73.80,10,71.90,8,69.00,1,64.10,31,71.80,5,100.00
10/13/2021 2:50,1,76.20,7,73.90,9,71.80,6,68.60,0,64.10,23,71.80,5,100.00
10/13/2021 2:55,1,76.10,7,73.90,3,71.90,5,69.10,0,64.10,16,72.20,5,100.00
10/13/2021 3:00,0,76.10,6,74.10,3,71.70,3,69.20,1,64.20,13,71.70,5,100.00
10/13/2021 3:05,0,76.10,6,74.10,9,71.10,12,67.90,2,64.20,29,69.90,5,100.00
10/13/2021 3:10,1,76.20,3,74.00,1,71.70,3,68.60,1,64.80,9,71.20,5,100.00
10/13/2021 3:15,0,76.20,7,74.00,7,71.90,13,67.80,1,64.60,28,70.30,5,100.00
10/13/2021 3:20,2,76.10,7,74.00,10,71.80,8,68.70,0,64.60,27,71.80,5,100.00
10/13/2021 3:25,0,76.10,5,74.00,9,71.80,13,69.60,0,64.60,27,71.10,5,100.00
10/13/2021 3:30,0,76.10,6,73.90,8,72.20,8,69.10,2,64.50,24,70.90,5,100.00
10/13/2021 3:35,0,76.10,2,73.90,9,69.40,8,67.80,1,64.60,20,69.00,5,100.00
10/13/2021 3:40,0,76.10,6,73.80,8,68.40,15,68.70,2,64.70,31,69.40,5,100.00
10/13/2021 3:45,0,76.10,12,73.90,15,69.90,10,69.00,2,64.20,39,70.60,5,100.00
10/13/2021 3:50,1,76.30,9,73.90,15,71.10,7,69.00,3,64.30,35,71.00,5,100.00
10/13/2021 3:55,2,76.40,14,73.80,7,71.00,10,69.10,0,64.30,33,71.90,5,100.00
10/13/2021 4:00,3,76.30,8,73.60,10,71.20,12,69.70,1,64.40,34,71.50,5,100.00
10/13/2021 4:05,3,76.70,16,73.60,10,70.40,6,69.50,2,63.80,37,71.80,5,100.00
10/13/2021 4:10,1,76.60,12,73.70,9,71.30,10,67.80,1,64.00,33,71.10,5,100.00
10/13/2021 4:15,1,76.50,15,73.70,14,71.40,10,67.60,3,64.30,43,70.90,5,100.00
10/13/2021 4:20,2,76.50,10,73.90,12,71.00,10,68.90,5,64.40,39,70.60,5,100.00
10/13/2021 4:25,1,76.50,16,73.70,19,72.70,18,67.20,2,64.60,56,71.00,5,100.00
10/13/2021 4:30,0,76.50,19,73.80,19,72.90,23,67.10,6,64.60,67,70.40,5,100.00
10/13/2021 4:35,9,76.20,21,73.90,30,74.50,23,67.20,10,64.60,93,71.70,5,100.00
10/13/2021 4:40,4,76.40,30,73.90,29,73.60,22,68.60,9,64.60,94,71.80,5,100.00
10/13/2021 4:45,2,76.50,21,74.00,28,73.40,33,68.70,11,64.00,95,70.90,5,100.00
10/13/2021 4:50,8,76.50,25,74.10,26,72.50,33,65.80,7,64.20,99,70.40,5,100.00
10/13/2021 4:55,5,76.40,31,74.10,35,74.50,30,70.30,7,63.70,108,72.60,5,100.00
10/13/2021 5:00,1,76.40,21,73.90,27,67.50,35,70.60,8,64.10,92,69.90,5,100.00
10/13/2021 5:05,3,76.50,24,74.00,41,69.00,30,63.00,10,64.20,108,68.20,5,100.00
10/13/2021 5:10,4,76.50,28,74.20,29,69.10,29,65.70,10,64.40,100,69.40,5,100.00
10/13/2021 5:15,8,76.60,38,74.20,44,67.00,34,67.80,10,64.70,134,69.60,5,100.00
10/13/2021 5:20,7,76.60,52,74.60,46,70.50,37,71.80,14,65.00,156,72.00,5,100.00
10/13/2021 5:25,12,76.50,59,74.10,51,73.50,50,69.20,16,65.20,188,72.00,5,100.00
10/13/2021 5:30,8,76.30,62,75.10,53,76.00,54,67.80,14,64.60,191,72.60,5,100.00
10/13/2021 5:35,17,75.70,68,73.60,53,77.10,67,72.60,32,64.30,237,73.00,5,100.00
10/13/2021 5:40,22,76.40,79,74.00,57,76.60,84,72.40,27,64.60,269,73.30,5,100.00
10/13/2021 5:45,14,76.50,90,72.50,84,74.00,83,71.60,30,65.40,301,72.10,5,100.00
10/13/2021 5:50,19,76.00,87,72.10,65,75.40,71,72.40,30,65.40,272,72.50,5,100.00
10/13/2021 5:55,21,75.90,76,71.20,64,77.90,62,73.30,23,65.90,246,73.40,5,100.00
10/13/2021 6:00,12,76.50,69,71.90,56,71.20,58,68.10,15,65.20,210,70.40,5,100.00
10/13/2021 6:05,16,76.80,78,72.80,64,73.10,58,67.30,28,65.00,244,70.90,5,100.00
10/13/2021 6:10,7,76.70,57,71.70,34,67.70,42,65.40,18,65.30,158,68.70,5,100.00
10/13/2021 6:15,6,76.70,45,72.20,44,68.80,43,67.20,14,65.50,152,69.40,5,100.00
10/13/2021 6:20,16,76.40,58,70.80,58,69.40,47,65.50,29,65.10,208,68.80,5,100.00
10/13/2021 6:25,24,76.50,100,70.30,72,67.20,76,61.90,28,63.30,300,67.30,5,100.00
10/13/2021 6:30,16,76.90,66,69.90,48,68.10,52,61.70,24,64.70,206,67.30,5,100.00
10/13/2021 6:35,20,76.90,78,68.80,56,58.00,55,59.10,30,64.10,239,64.10,5,100.00
10/13/2021 6:40,20,76.30,115,69.10,76,63.70,79,60.10,35,63.50,325,65.50,5,100.00
10/13/2021 6:45,27,75.30,104,67.60,71,63.90,78,59.60,25,64.10,305,65.10,5,100.00
10/13/2021 6:50,21,75.50,118,68.80,95,65.40,100,60.80,35,62.50,369,65.50,5,100.00
10/13/2021 6:55,28,76.10,101,67.70,75,62.50,85,61.10,40,64.30,329,65.10,5,100.00
10/13/2021 7:00,13,75.00,68,66.70,58,62.60,52,59.20,25,63.60,216,63.90,5,100.00
10/13/2021 7:05,23,73.00,80,67.20,64,59.30,57,58.70,24,61.00,248,63.10,5,100.00
10/13/2021 7:10,29,72.00,104,68.10,87,62.60,78,61.70,36,59.80,334,64.60,5,100.00
10/13/2021 7:15,18,72.90,71,67.30,67,61.90,56,55.80,32,58.30,244,62.40,5,100.00
10/13/2021 7:20,32,70.60,77,65.60,66,64.50,63,57.20,33,59.50,271,63.20,5,100.00
10/13/2021 7:25,49,65.50,93,65.40,84,64.70,84,57.50,41,60.10,351,62.70,5,100.00
10/13/2021 7:30,33,67.70,77,67.00,63,64.50,83,59.60,37,56.70,293,63.10,5,100.00
10/13/2021 7:35,37,65.30,68,66.90,67,67.50,72,61.80,36,58.90,280,64.50,5,100.00
10/13/2021 7:40,80,61.00,155,62.90,123,60.10,122,56.90,59,55.20,539,59.80,5,100.00
10/13/2021 7:45,110,58.80,179,61.60,132,56.20,164,55.60,91,52.90,676,57.50,5,100.00
10/13/2021 7:50,114,58.00,171,59.70,143,56.00,151,54.80,84,51.10,663,56.40,5,100.00
10/13/2021 7:55,91,56.20,184,58.10,147,54.50,157,51.70,83,50.10,662,54.50,5,100.00
10/13/2021 8:00,84,56.00,170,61.00,132,55.70,138,54.70,91,58.00,615,57.30,5,100.00
10/13/2021 8:05,83,58.50,176,60.40,131,55.50,133,56.20,88,59.30,611,58.00,5,100.00
10/13/2021 8:10,78,58.80,180,60.40,130,55.20,131,55.70,78,64.10,597,58.50,5,100.00
10/13/2021 8:15,71,60.20,178,61.70,120,55.90,139,54.70,62,65.00,570,58.90,5,100.00
10/13/2021 8:20,68,61.70,179,61.90,151,57.10,147,53.80,76,63.90,621,59.00,5,100.00
10/13/2021 8:25,85,59.30,175,62.50,132,59.30,133,54.60,70,64.40,595,59.80,5,100.00
10/13/2021 8:30,73,60.00,182,62.20,126,57.50,157,53.10,78,63.80,616,58.90,5,100.00
10/13/2021 8:35,68,59.10,190,63.20,154,59.00,138,54.40,53,66.90,603,60.00,5,100.00
10/13/2021 8:40,66,62.10,189,64.40,139,61.20,144,55.60,63,65.40,601,61.40,5,100.00
10/13/2021 8:45,65,63.30,167,64.70,141,60.60,142,56.30,77,65.00,592,61.60,5,100.00
10/13/2021 8:50,59,64.20,174,65.30,143,63.40,136,58.40,66,63.80,578,62.90,5,100.00
10/13/2021 8:55,66,64.90,175,64.30,146,62.10,115,58.40,73,65.40,575,62.80,5,100.00
10/13/2021 9:00,80,63.00,149,65.20,131,58.80,130,60.20,62,65.80,552,62.30,5,100.00
10/13/2021 9:05,78,63.70,135,66.80,132,61.40,141,61.00,58,67.90,544,63.70,5,100.00
10/13/2021 9:10,80,63.40,132,65.80,111,59.30,106,57.80,54,64.00,483,62.00,5,100.00
10/13/2021 9:15,80,64.70,132,67.10,127,60.60,105,55.80,56,65.10,500,62.50,5,100.00
10/13/2021 9:20,79,64.30,126,66.40,119,60.90,111,57.70,65,66.00,500,62.80,5,100.00
10/13/2021 9:25,58,66.20,121,66.70,113,64.70,108,56.30,50,66.00,450,63.60,5,100.00
10/13/2021 9:30,50,66.20,100,67.90,103,63.90,116,57.60,57,65.10,426,63.60,5,100.00
10/13/2021 9:35,49,65.40,115,69.00,108,62.80,100,61.00,46,62.90,418,64.40,5,100.00
10/13/2021 9:40,63,65.30,102,69.00,111,65.80,82,61.20,52,63.80,410,65.30,5,100.00
10/13/2021 9:45,80,64.80,128,68.20,95,61.40,89,60.70,61,66.10,453,64.40,5,100.00
10/13/2021 9:50,66,62.60,125,67.50,106,61.20,115,61.50,50,65.30,462,63.60,5,100.00
10/13/2021 9:55,77,62.50,127,66.50,135,59.90,95,58.30,69,61.40,503,61.90,5,100.00
10/13/2021 10:00,67,64.20,114,66.80,89,58.90,88,60.50,45,62.60,403,62.80,5,100.00
10/13/2021 10:05,89,63.90,129,65.30,106,57.80,89,59.70,44,64.30,457,62.10,5,100.00
10/13/2021 10:10,76,62.60,119,65.30,113,57.30,108,58.10,49,64.60,465,61.20,5,100.00
10/13/2021 10:15,87,63.40,126,65.30,104,58.30,103,56.40,42,64.50,462,61.30,5,100.00
10/13/2021 10:20,64,63.60,127,66.00,120,59.10,99,56.20,33,65.10,443,61.50,5,100.00
10/13/2021 10:25,77,64.20,116,65.30,101,55.40,103,55.90,49,63.30,446,60.50,5,100.00
10/13/2021 10:30,67,65.40,111,65.60,118,55.30,92,55.00,42,62.30,430,60.20,5,100.00
10/13/2021 10:35,82,66.30,117,66.50,105,58.40,108,56.30,52,62.60,464,61.80,5,100.00
10/13/2021 10:40,92,66.10,137,66.30,116,59.10,116,57.20,47,62.80,508,62.20,5,100.00
10/13/2021 10:45,69,65.30,115,66.70,110,58.40,107,57.20,50,63.40,451,61.80,5,100.00
10/13/2021 10:50,73,65.20,117,66.90,98,59.10,103,56.80,56,62.60,447,62.00,5,100.00
10/13/2021 10:55,58,65.60,117,67.00,101,60.20,95,55.90,40,63.40,411,62.20,5,100.00
10/13/2021 11:00,57,64.40,111,67.40,99,59.20,96,54.80,63,62.20,426,61.50,5,100.00
10/13/2021 11:05,57,65.10,120,66.00,100,58.70,99,55.40,61,63.10,437,61.40,5,100.00
10/13/2021 11:10,53,66.70,97,67.00,93,60.60,98,58.00,36,65.50,377,62.90,5,100.00
10/13/2021 11:15,74,66.90,122,67.40,113,59.80,88,58.30,57,62.60,454,63.10,5,100.00
10/13/2021 11:20,81,66.20,144,66.50,112,58.30,108,58.20,57,64.30,502,62.60,5,100.00
10/13/2021 11:25,75,66.30,117,67.20,103,58.60,97,57.40,50,64.40,442,62.60,5,100.00
10/13/2021 11:30,79,65.50,125,66.30,88,58.70,100,58.80,47,65.10,439,62.80,5,100.00
10/13/2021 11:35,80,65.20,120,65.90,92,58.90,100,60.00,46,66.00,438,63.00,5,100.00
10/13/2021 11:40,64,65.20,119,66.60,109,59.10,94,60.40,52,64.90,438,63.00,5,100.00
10/13/2021 11:45,69,65.80,136,67.00,114,58.90,100,59.00,59,64.50,478,62.90,5,100.00
10/13/2021 11:50,94,65.70,133,66.90,115,58.20,119,58.30,42,65.80,503,62.60,5,100.00
10/13/2021 11:55,62,65.80,105,67.10,87,61.30,90,57.20,45,67.10,389,63.30,5,100.00
10/13/2021 12:00,95,65.50,122,66.00,117,61.40,108,57.70,46,66.90,488,63.00,5,100.00
10/13/2021 12:05,80,64.50,114,65.90,118,61.80,112,56.20,60,67.50,484,62.60,5,100.00
10/13/2021 12:10,84,65.20,114,66.20,117,61.60,103,57.70,38,66.10,456,62.90,5,100.00
10/13/2021 12:15,70,66.30,118,67.10,112,62.60,102,58.40,34,64.20,436,63.60,5,100.00
10/13/2021 12:20,98,65.90,137,66.70,101,62.60,104,57.80,41,65.10,481,63.60,5,100.00
10/13/2021 12:25,62,64.90,129,66.10,103,60.60,104,57.40,59,63.60,457,62.40,5,100.00
10/13/2021 12:30,73,65.00,103,67.50,92,62.30,102,59.00,47,62.20,417,63.20,5,100.00
10/13/2021 12:35,81,65.10,138,66.50,121,60.80,97,56.20,51,64.70,488,62.60,5,100.00
10/13/2021 12:40,93,64.70,137,66.50,113,60.70,112,58.50,47,64.10,502,62.90,5,100.00
10/13/2021 12:45,96,64.80,123,66.00,117,61.30,120,58.50,54,62.80,510,62.60,5,100.00
10/13/2021 12:50,105,64.30,118,65.70,114,62.00,85,58.40,54,63.00,476,62.90,5,100.00
10/13/2021 12:55,92,65.00,124,65.80,110,63.60,88,58.30,43,62.20,457,63.30,5,100.00
10/13/2021 13:00,63,65.20,92,66.30,101,62.90,94,59.10,38,62.80,388,63.10,5,100.00
10/13/2021 13:05,85,65.50,120,66.10,111,60.00,96,58.30,50,64.30,462,62.70,5,100.00
10/13/2021 13:10,119,64.90,136,64.80,118,60.10,122,57.80,53,63.70,548,62.10,5,100.00
10/13/2021 13:15,93,65.10,129,65.20,124,57.60,104,56.30,33,65.40,483,61.30,5,100.00
10/13/2021 13:20,73,65.00,99,65.80,103,59.40,106,57.70,51,66.00,432,62.20,5,100.00
10/13/2021 13:25,110,63.90,145,65.00,129,58.90,106,55.70,54,64.10,544,61.40,5,100.00
10/13/2021 13:30,130,64.10,144,64.70,109,60.70,116,58.50,47,63.90,546,62.40,5,100.00
10/13/2021 13:35,101,64.20,131,64.80,111,62.30,96,58.40,36,63.40,475,62.70,5,100.00
10/13/2021 13:40,95,64.20,112,65.30,114,60.30,111,59.70,63,63.20,495,62.40,5,100.00
10/13/2021 13:45,108,63.80,129,65.70,102,62.40,88,63.10,52,65.70,479,64.10,5,100.00
10/13/2021 13:50,114,63.40,134,66.30,111,63.40,123,60.20,53,65.70,535,63.60,5,100.00
10/13/2021 13:55,110,64.30,125,66.70,97,68.50,85,60.10,40,66.70,457,65.30,5,100.00
10/13/2021 14:00,91,63.80,112,66.40,106,64.60,95,62.00,37,66.10,441,64.50,5,100.00
10/13/2021 14:05,133,63.70,149,66.00,116,61.40,113,60.50,42,65.00,553,63.30,5,100.00
10/13/2021 14:10,117,64.00,138,66.40,117,61.80,109,60.10,42,64.10,523,63.30,5,100.00
10/13/2021 14:15,136,63.00,131,65.00,124,61.80,116,60.40,38,64.20,545,62.70,5,100.00
10/13/2021 14:20,139,63.10,143,65.90,128,64.50,117,60.30,49,63.50,576,63.60,5,100.00
10/13/2021 14:25,132,63.50,122,66.60,115,63.70,92,61.40,43,62.40,504,63.80,5,100.00
10/13/2021 14:30,99,62.70,130,65.90,124,61.40,122,61.80,37,65.10,512,63.20,5,100.00
10/13/2021 14:35,144,63.30,145,65.40,126,61.40,123,61.00,48,61.50,586,62.80,5,100.00
10/13/2021 14:40,172,62.50,154,64.90,135,61.10,138,58.80,44,63.10,643,62.00,5,100.00
10/13/2021 14:45,150,62.60,151,64.60,132,59.40,125,59.00,51,63.00,609,61.70,5,100.00
10/13/2021 14:50,136,62.70,154,65.40,121,58.60,119,59.10,67,63.20,597,61.90,5,100.00
10/13/2021 14:55,117,63.40,141,66.20,115,63.30,122,61.70,45,63.60,540,63.70,5,100.00
10/13/2021 15:00,82,61.60,148,64.90,119,63.60,108,62.10,53,66.00,510,63.60,5,100.00
10/13/2021 15:05,74,63.00,154,65.10,116,64.80,106,61.30,40,64.50,490,63.80,5,100.00
10/13/2021 15:10,65,63.00,153,65.70,132,65.10,115,60.70,45,65.40,510,64.00,5,100.00
10/13/2021 15:15,71,65.20,179,65.10,143,65.00,114,61.60,55,64.60,562,64.30,5,100.00
10/13/2021 15:20,92,63.40,171,64.60,141,63.80,114,58.20,49,67.40,567,63.20,5,100.00
10/13/2021 15:25,87,61.90,146,63.70,130,61.40,126,58.90,48,65.60,537,61.90,5,100.00
10/13/2021 15:30,92,61.10,157,64.10,139,63.80,122,59.00,51,64.20,561,62.40,5,100.00
10/13/2021 15:35,99,59.80,155,63.60,134,66.00,121,59.10,54,62.80,563,62.50,5,100.00
10/13/2021 15:40,107,61.20,166,62.80,125,63.20,126,57.90,62,62.80,586,61.50,5,100.00
10/13/2021 15:45,79,61.00,168,64.00,128,65.50,110,62.60,41,66.00,526,63.80,5,100.00
10/13/2021 15:50,84,60.70,169,62.70,126,64.20,120,60.60,58,65.00,557,62.50,5,100.00
10/13/2021 15:55,88,60.80,144,63.70,132,65.00,128,62.40,58,65.80,550,63.50,5,100.00
10/13/2021 16:00,95,59.50,158,62.60,124,62.70,112,61.00,56,64.10,545,61.90,5,100.00
10/13/2021 16:05,76,61.00,152,64.70,127,64.60,110,63.20,40,63.70,505,63.70,5,100.00
10/13/2021 16:10,80,60.00,162,63.90,130,64.10,121,63.90,55,64.60,548,63.40,5,100.00
10/13/2021 16:15,86,58.40,156,63.00,152,65.20,132,61.50,60,63.70,586,62.60,5,100.00
10/13/2021 16:20,111,59.70,159,63.70,138,65.40,120,59.00,50,63.30,578,62.30,5,100.00
10/13/2021 16:25,84,59.60,161,62.30,131,63.70,125,57.70,45,64.90,546,61.40,5,100.00
10/13/2021 16:30,79,59.60,148,62.60,141,62.30,127,59.20,50,62.60,545,61.30,5,100.00
10/13/2021 16:35,84,59.50,146,64.60,111,64.30,117,59.40,54,63.00,512,62.30,5,100.00
10/13/2021 16:40,102,59.40,176,63.00,137,62.60,129,58.80,55,63.80,599,61.50,5,100.00
10/13/2021 16:45,100,60.10,170,63.40,134,61.60,123,59.50,61,64.90,588,61.80,5,100.00
10/13/2021 16:50,77,59.80,148,64.10,121,64.20,124,60.70,56,63.60,526,62.60,5,100.00
10/13/2021 16:55,87,59.70,148,62.90,129,64.70,107,62.40,52,64.80,523,62.90,5,100.00
10/13/2021 17:00,97,60.30,158,61.60,123,63.20,123,60.60,50,63.50,551,61.70,5,100.00
10/13/2021 17:05,74,61.40,168,62.40,134,62.80,119,61.90,50,63.20,545,62.30,5,100.00
10/13/2021 17:10,96,61.20,152,61.40,143,62.60,137,59.70,68,61.40,596,61.30,5,100.00
10/13/2021 17:15,86,60.50,159,63.10,137,64.60,126,62.60,53,62.60,561,62.90,5,100.00
10/13/2021 17:20,109,58.90,147,60.50,143,62.10,144,59.00,46,61.00,589,60.30,5,100.00
10/13/2021 17:25,120,56.60,157,58.70,138,60.10,124,58.00,57,61.00,596,58.70,5,100.00
10/13/2021 17:30,113,53.10,149,48.70,118,50.40,126,50.50,61,57.60,567,51.30,5,100.00
10/13/2021 17:35,110,47.80,123,34.80,106,39.50,105,39.10,89,50.30,533,41.90,5,100.00
10/13/2021 17:40,110,49.70,144,39.60,134,41.30,126,42.90,64,50.50,578,43.80,5,100.00
10/13/2021 17:45,112,44.40,127,31.70,113,36.20,115,40.90,76,48.20,543,39.50,5,100.00
10/13/2021 17:50,121,43.90,121,27.90,110,29.90,111,37.40,72,46.10,535,36.40,5,100.00
10/13/2021 17:55,86,48.80,133,34.10,129,36.80,121,42.40,59,48.30,528,40.60,5,100.00
10/13/2021 18:00,98,47.00,132,31.70,108,33.40,110,42.00,59,48.50,507,39.20,5,100.00
10/13/2021 18:05,102,47.50,135,39.60,105,42.90,100,46.80,46,55.70,488,45.00,5,100.00
10/13/2021 18:10,98,46.00,131,39.40,130,42.30,113,46.50,68,53.90,540,44.60,5,100.00
10/13/2021 18:15,92,47.30,117,40.80,109,41.80,108,48.00,52,54.90,478,45.40,5,100.00
10/13/2021 18:20,105,47.30,150,41.20,123,41.20,122,47.70,58,55.40,558,45.20,5,100.00
10/13/2021 18:25,103,42.90,128,32.20,105,41.10,105,47.00,65,54.60,506,42.20,5,100.00
10/13/2021 18:30,79,51.30,150,46.50,111,51.10,104,54.20,38,59.40,482,51.00,5,100.00
10/13/2021 18:35,68,56.80,154,55.20,127,58.00,114,58.50,49,61.40,512,57.40,5,100.00
10/13/2021 18:40,75,59.70,133,60.20,123,62.70,114,60.10,34,64.00,479,61.00,5,100.00
10/13/2021 18:45,56,60.30,132,62.60,112,62.80,111,60.40,46,64.10,457,62.00,5,100.00
10/13/2021 18:50,70,61.00,140,63.80,117,65.60,124,63.00,45,65.50,496,63.80,5,100.00
10/13/2021 18:55,58,62.40,122,65.40,117,65.50,112,62.80,42,62.20,451,64.10,5,100.00
