5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 2 Flow (Veh/5 Minutes),Lane 3 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
10/13/2021 22:00,0,2,12,14,3,100.00
10/13/2021 22:05,0,6,14,20,3,100.00
10/13/2021 22:10,0,5,22,27,3,100.00
10/13/2021 22:15,0,3,17,20,3,100.00
10/13/2021 22:20,0,4,14,18,3,100.00
10/13/2021 22:25,0,1,18,19,3,100.00
10/13/2021 22:30,0,1,10,11,3,100.00
10/13/2021 22:35,0,2,10,12,3,100.00
10/13/2021 22:40,0,1,12,13,3,100.00
10/13/2021 22:45,0,1,13,14,3,100.00
10/13/2021 22:50,0,1,10,11,3,100.00
10/13/2021 22:55,0,1,6,7,3,100.00
10/13/2021 23:00,0,0,18,18,3,100.00
10/13/2021 23:05,0,1,8,9,3,100.00
10/13/2021 23:10,0,0,15,15,3,100.00
10/13/2021 23:15,0,0,8,8,3,100.00
10/13/2021 23:20,0,1,9,10,3,100.00
10/13/2021 23:25,0,1,6,7,3,100.00
10/13/2021 23:30,0,1,3,4,3,100.00
10/13/2021 23:35,0,1,6,7,3,100.00
10/13/2021 23:40,0,0,4,4,3,100.00
10/13/2021 23:45,0,2,8,10,3,100.00
10/13/2021 23:50,0,1,4,5,3,100.00
10/13/2021 23:55,0,3,6,9,3,100.00
10/14/2021 0:00,0,0,4,4,3,100.00
10/14/2021 0:05,0,0,3,3,3,100.00
10/14/2021 0:10,0,0,3,3,3,100.00
10/14/2021 0:15,0,0,4,4,3,100.00
10/14/2021 0:20,0,0,1,1,3,100.00
10/14/2021 0:25,0,1,4,5,3,100.00
10/14/2021 0:30,0,0,2,2,3,100.00
10/14/2021 0:35,0,0,2,2,3,100.00
10/14/2021 0:40,0,0,1,1,3,100.00
10/14/2021 0:45,0,0,1,1,3,100.00
10/14/2021 0:50,0,0,6,6,3,100.00
10/14/2021 0:55,0,0,1,1,3,100.00
10/14/2021 1:00,0,0,0,0,3,100.00
10/14/2021 1:05,0,1,0,1,3,100.00
10/14/2021 1:10,0,0,3,3,3,100.00
10/14/2021 1:15,0,0,0,0,3,100.00
10/14/2021 1:20,0,0,1,1,3,100.00
10/14/2021 1:25,0,1,2,3,3,100.00
10/14/2021 1:30,0,0,3,3,3,100.00
10/14/2021 1:35,0,1,3,4,3,100.00
10/14/2021 1:40,0,0,3,3,3,100.00
10/14/2021 1:45,0,1,3,4,3,100.00
10/14/2021 1:50,0,1,5,6,3,100.00
10/14/2021 1:55,0,0,0,0,3,100.00
10/14/2021 2:00,0,0,3,3,3,100.00
10/14/2021 2:05,0,0,3,3,3,100.00
10/14/2021 2:10,0,0,0,0,3,100.00
10/14/2021 2:15,0,0,0,0,3,100.00
10/14/2021 2:20,0,0,1,1,3,100.00
10/14/2021 2:25,0,2,0,2,3,100.00
10/14/2021 2:30,0,0,4,4,3,100.00
10/14/2021 2:35,0,2,0,2,3,100.00
10/14/2021 2:40,0,1,2,3,3,100.00
10/14/2021 2:45,0,0,2,2,3,100.00
10/14/2021 2:50,0,0,1,1,3,100.00
10/14/2021 2:55,0,0,1,1,3,100.00
10/14/2021 3:00,0,0,1,1,3,100.00
10/14/2021 3:05,0,0,1,1,3,100.00
10/14/2021 3:10,0,0,1,1,3,100.00
10/14/2021 3:15,0,0,1,1,3,100.00
10/14/2021 3:20,0,0,0,0,3,100.00
10/14/2021 3:25,0,0,0,0,3,100.00
10/14/2021 3:30,0,0,2,2,3,100.00
10/14/2021 3:35,0,0,0,0,3,100.00
10/14/2021 3:40,0,0,1,1,3,100.00
10/14/2021 3:45,0,0,0,0,3,100.00
10/14/2021 3:50,0,1,0,1,3,100.00
10/14/2021 3:55,0,0,0,0,3,100.00
10/14/2021 4:00,0,0,5,5,3,100.00
10/14/2021 4:05,0,0,1,1,3,100.00
10/14/2021 4:10,0,0,1,1,3,100.00
10/14/2021 4:15,0,0,1,1,3,100.00
10/14/2021 4:20,0,0,1,1,3,100.00
10/14/2021 4:25,0,0,0,0,3,100.00
10/14/2021 4:30,0,0,2,2,3,100.00
10/14/2021 4:35,0,0,0,0,3,100.00
10/14/2021 4:40,0,0,1,1,3,100.00
10/14/2021 4:45,0,0,0,0,3,100.00
10/14/2021 4:50,0,0,3,3,3,100.00
10/14/2021 4:55,0,1,6,7,3,100.00
10/14/2021 5:00,0,1,1,2,3,100.00
10/14/2021 5:05,0,0,6,6,3,100.00
10/14/2021 5:10,0,0,2,2,3,100.00
10/14/2021 5:15,0,0,4,4,3,100.00
10/14/2021 5:20,0,1,4,5,3,100.00
10/14/2021 5:25,0,0,4,4,3,100.00
10/14/2021 5:30,0,0,2,2,3,100.00
10/14/2021 5:35,0,2,6,8,3,100.00
10/14/2021 5:40,0,0,0,0,3,100.00
10/14/2021 5:45,0,0,0,0,3,0.00
10/14/2021 5:50,0,0,0,0,3,0.00
10/14/2021 5:55,0,0,0,0,3,0.00
10/14/2021 6:00,0,0,0,0,3,100.00
10/14/2021 6:05,0,2,5,7,3,100.00
10/14/2021 6:10,0,1,10,11,3,100.00
10/14/2021 6:15,0,0,3,3,3,100.00
10/14/2021 6:20,0,1,9,10,3,100.00
10/14/2021 6:25,0,2,9,11,3,100.00
10/14/2021 6:30,0,0,9,9,3,100.00
10/14/2021 6:35,0,0,10,10,3,100.00
10/14/2021 6:40,0,0,7,7,3,100.00
10/14/2021 6:45,0,2,18,20,3,100.00
10/14/2021 6:50,0,1,5,6,3,100.00
10/14/2021 6:55,0,0,11,11,3,100.00
10/14/2021 7:00,0,3,12,15,3,100.00
10/14/2021 7:05,0,2,11,13,3,100.00
10/14/2021 7:10,0,1,16,17,3,100.00
10/14/2021 7:15,0,3,10,13,3,100.00
10/14/2021 7:20,0,2,15,17,3,100.00
10/14/2021 7:25,0,5,15,20,3,100.00
10/14/2021 7:30,0,1,16,17,3,100.00
10/14/2021 7:35,0,7,21,28,3,100.00
10/14/2021 7:40,0,10,18,28,3,100.00
10/14/2021 7:45,1,5,28,34,3,100.00
10/14/2021 7:50,0,3,32,35,3,100.00
10/14/2021 7:55,0,7,22,29,3,100.00
10/14/2021 8:00,1,9,24,34,3,100.00
10/14/2021 8:05,1,3,27,31,3,100.00
10/14/2021 8:10,0,5,33,38,3,100.00
10/14/2021 8:15,0,6,41,47,3,100.00
10/14/2021 8:20,1,11,30,42,3,100.00
10/14/2021 8:25,0,7,39,46,3,100.00
10/14/2021 8:30,2,10,31,43,3,100.00
10/14/2021 8:35,0,7,37,44,3,100.00
10/14/2021 8:40,0,9,35,44,3,100.00
10/14/2021 8:45,0,12,36,48,3,100.00
10/14/2021 8:50,0,11,34,45,3,100.00
10/14/2021 8:55,0,5,21,26,3,100.00
10/14/2021 9:00,0,4,36,40,3,100.00
10/14/2021 9:05,0,4,27,31,3,100.00
10/14/2021 9:10,1,6,32,39,3,100.00
10/14/2021 9:15,0,2,22,24,3,100.00
10/14/2021 9:20,0,7,35,42,3,100.00
10/14/2021 9:25,0,5,24,29,3,100.00
10/14/2021 9:30,0,3,21,24,3,100.00
10/14/2021 9:35,0,3,21,24,3,100.00
10/14/2021 9:40,0,6,26,32,3,100.00
10/14/2021 9:45,0,4,30,34,3,100.00
10/14/2021 9:50,0,3,25,28,3,100.00
10/14/2021 9:55,0,3,21,24,3,100.00
10/14/2021 10:00,0,4,28,32,3,100.00
10/14/2021 10:05,2,3,36,41,3,100.00
10/14/2021 10:10,0,5,32,37,3,100.00
10/14/2021 10:15,0,5,22,27,3,100.00
10/14/2021 10:20,0,4,31,35,3,100.00
10/14/2021 10:25,0,7,21,28,3,100.00
10/14/2021 10:30,2,6,23,31,3,100.00
10/14/2021 10:35,1,6,37,44,3,100.00
10/14/2021 10:40,0,3,42,45,3,100.00
10/14/2021 10:45,0,7,22,29,3,100.00
10/14/2021 10:50,0,8,31,39,3,100.00
10/14/2021 10:55,0,5,23,28,3,100.00
10/14/2021 11:00,0,5,20,25,3,100.00
10/14/2021 11:05,0,8,37,45,3,100.00
10/14/2021 11:10,1,10,28,39,3,100.00
10/14/2021 11:15,0,9,23,32,3,100.00
10/14/2021 11:20,0,7,29,36,3,100.00
10/14/2021 11:25,0,9,25,34,3,100.00
10/14/2021 11:30,1,9,35,45,3,100.00
10/14/2021 11:35,0,4,20,24,3,100.00
10/14/2021 11:40,0,6,33,39,3,100.00
10/14/2021 11:45,0,6,28,34,3,100.00
10/14/2021 11:50,1,8,31,40,3,100.00
10/14/2021 11:55,0,1,31,32,3,100.00
10/14/2021 12:00,0,2,31,33,3,100.00
10/14/2021 12:05,0,6,31,37,3,100.00
10/14/2021 12:10,0,4,31,35,3,100.00
10/14/2021 12:15,0,8,35,43,3,100.00
10/14/2021 12:20,0,2,24,26,3,100.00
10/14/2021 12:25,1,4,34,39,3,100.00
10/14/2021 12:30,1,2,33,36,3,100.00
10/14/2021 12:35,0,9,28,37,3,100.00
10/14/2021 12:40,2,3,37,42,3,100.00
10/14/2021 12:45,0,9,41,50,3,100.00
10/14/2021 12:50,1,10,34,45,3,100.00
10/14/2021 12:55,0,3,30,33,3,100.00
10/14/2021 13:00,0,8,42,50,3,100.00
10/14/2021 13:05,0,7,34,41,3,100.00
10/14/2021 13:10,1,10,49,60,3,100.00
10/14/2021 13:15,2,7,44,53,3,100.00
10/14/2021 13:20,0,7,42,49,3,100.00
10/14/2021 13:25,0,1,30,31,3,100.00
10/14/2021 13:30,0,13,48,61,3,100.00
10/14/2021 13:35,1,7,35,43,3,100.00
10/14/2021 13:40,0,12,39,51,3,100.00
10/14/2021 13:45,0,9,34,43,3,100.00
10/14/2021 13:50,0,5,65,70,3,100.00
10/14/2021 13:55,0,0,0,0,3,0.00
10/14/2021 14:00,0,0,0,0,3,0.00
10/14/2021 14:05,0,0,0,0,3,0.00
10/14/2021 14:10,0,0,0,0,3,0.00
10/14/2021 14:15,0,0,0,0,3,0.00
10/14/2021 14:20,0,0,0,0,3,0.00
10/14/2021 14:25,0,0,0,0,3,0.00
10/14/2021 14:30,0,0,0,0,3,0.00
10/14/2021 14:35,0,0,0,0,3,0.00
10/14/2021 14:40,0,0,0,0,3,0.00
10/14/2021 14:45,0,0,0,0,3,0.00
10/14/2021 14:50,0,0,0,0,3,0.00
10/14/2021 14:55,0,0,0,0,3,0.00
10/14/2021 15:00,0,0,0,0,3,0.00
10/14/2021 15:05,0,0,0,0,3,0.00
10/14/2021 15:10,0,0,0,0,3,0.00
10/14/2021 15:15,0,0,0,0,3,0.00
10/14/2021 15:20,0,0,0,0,3,0.00
10/14/2021 15:25,0,0,0,0,3,0.00
10/14/2021 15:30,0,0,0,0,3,0.00
10/14/2021 15:35,0,0,0,0,3,0.00
10/14/2021 15:40,0,0,0,0,3,0.00
10/14/2021 15:45,0,0,0,0,3,0.00
10/14/2021 15:50,0,0,0,0,3,0.00
10/14/2021 15:55,0,0,0,0,3,0.00
10/14/2021 16:00,0,0,0,0,3,0.00
10/14/2021 16:05,0,0,0,0,3,0.00
10/14/2021 16:10,0,0,0,0,3,0.00
10/14/2021 16:15,0,0,0,0,3,0.00
10/14/2021 16:20,0,0,0,0,3,0.00
10/14/2021 16:25,0,0,0,0,3,0.00
10/14/2021 16:30,0,0,0,0,3,0.00
10/14/2021 16:35,0,0,0,0,3,0.00
10/14/2021 16:40,0,0,0,0,3,0.00
10/14/2021 16:45,0,0,0,0,3,0.00
10/14/2021 16:50,0,0,0,0,3,0.00
10/14/2021 16:55,0,0,0,0,3,0.00
10/14/2021 17:00,0,0,0,0,3,0.00
10/14/2021 17:05,0,0,0,0,3,0.00
10/14/2021 17:10,0,0,0,0,3,0.00
10/14/2021 17:15,0,0,0,0,3,0.00
10/14/2021 17:20,0,0,0,0,3,0.00
10/14/2021 17:25,0,0,0,0,3,0.00
10/14/2021 17:30,0,0,0,0,3,0.00
10/14/2021 17:35,0,0,0,0,3,0.00
10/14/2021 17:40,0,0,0,0,3,0.00
10/14/2021 17:45,0,0,0,0,3,0.00
10/14/2021 17:50,0,0,0,0,3,0.00
10/14/2021 17:55,0,0,0,0,3,0.00
10/14/2021 18:00,0,0,0,0,3,0.00
10/14/2021 18:05,0,0,0,0,3,0.00
10/14/2021 18:10,0,0,0,0,3,0.00
10/14/2021 18:15,0,0,0,0,3,0.00
10/14/2021 18:20,0,0,0,0,3,0.00
10/14/2021 18:25,0,0,0,0,3,0.00
10/14/2021 18:30,0,0,0,0,3,0.00
10/14/2021 18:35,0,0,0,0,3,0.00
10/14/2021 18:40,0,0,0,0,3,0.00
10/14/2021 18:45,0,0,0,0,3,0.00
10/14/2021 18:50,0,0,0,0,3,0.00
10/14/2021 18:55,0,0,0,0,3,0.00
10/14/2021 19:00,0,0,0,0,3,0.00
10/14/2021 19:05,0,0,0,0,3,0.00
10/14/2021 19:10,0,0,0,0,3,0.00
10/14/2021 19:15,0,0,0,0,3,0.00
10/14/2021 19:20,0,0,0,0,3,0.00
10/14/2021 19:25,0,0,0,0,3,0.00
10/14/2021 19:30,0,0,0,0,3,0.00
10/14/2021 19:35,0,0,0,0,3,0.00
10/14/2021 19:40,0,0,0,0,3,0.00
10/14/2021 19:45,0,0,0,0,3,0.00
10/14/2021 19:50,0,0,0,0,3,0.00
10/14/2021 19:55,0,0,0,0,3,0.00
10/14/2021 20:00,0,0,0,0,3,0.00
10/14/2021 20:05,0,0,0,0,3,0.00
10/14/2021 20:10,0,0,0,0,3,0.00
10/14/2021 20:15,0,0,0,0,3,0.00
10/14/2021 20:20,0,0,0,0,3,0.00
10/14/2021 20:25,0,0,0,0,3,0.00
10/14/2021 20:30,0,0,0,0,3,0.00
10/14/2021 20:35,0,0,0,0,3,0.00
10/14/2021 20:40,0,0,0,0,3,0.00
10/14/2021 20:45,0,0,0,0,3,0.00
10/14/2021 20:50,0,0,0,0,3,0.00
10/14/2021 20:55,0,0,0,0,3,0.00
10/14/2021 21:00,0,0,0,0,3,0.00
10/14/2021 21:05,0,0,0,0,3,0.00
10/14/2021 21:10,0,0,0,0,3,0.00
10/14/2021 21:15,0,0,0,0,3,0.00
10/14/2021 21:20,0,0,0,0,3,0.00
10/14/2021 21:25,0,0,0,0,3,0.00
10/14/2021 21:30,0,0,0,0,3,0.00
10/14/2021 21:35,0,0,0,0,3,0.00
10/14/2021 21:40,0,0,0,0,3,0.00
10/14/2021 21:45,0,0,0,0,3,0.00
10/14/2021 21:50,0,0,0,0,3,0.00
10/14/2021 21:55,0,0,0,0,3,0.00
10/14/2021 22:00,0,0,0,0,3,0.00
10/14/2021 22:05,0,0,0,0,3,0.00
10/14/2021 22:10,0,0,0,0,3,0.00
10/14/2021 22:15,0,0,0,0,3,0.00
10/14/2021 22:20,0,0,0,0,3,0.00
10/14/2021 22:25,0,0,0,0,3,0.00
10/14/2021 22:30,0,0,0,0,3,0.00
10/14/2021 22:35,0,0,0,0,3,0.00
10/14/2021 22:40,0,0,0,0,3,0.00
10/14/2021 22:45,0,0,0,0,3,0.00
10/14/2021 22:50,0,0,0,0,3,0.00
10/14/2021 22:55,0,0,0,0,3,0.00
10/14/2021 23:00,0,0,0,0,3,0.00
10/14/2021 23:05,0,0,0,0,3,0.00
10/14/2021 23:10,0,0,0,0,3,0.00
10/14/2021 23:15,0,0,0,0,3,0.00
10/14/2021 23:20,0,0,0,0,3,0.00
10/14/2021 23:25,0,0,0,0,3,0.00
10/14/2021 23:30,0,0,0,0,3,0.00
10/14/2021 23:35,0,0,0,0,3,0.00
10/14/2021 23:40,0,0,0,0,3,0.00
10/14/2021 23:45,0,0,0,0,3,0.00
10/14/2021 23:50,0,0,0,0,3,0.00
10/14/2021 23:55,0,0,0,0,3,0.00
10/15/2021 0:00,0,0,0,0,3,0.00
10/15/2021 0:05,0,0,0,0,3,0.00
10/15/2021 0:10,0,0,0,0,3,0.00
10/15/2021 0:15,0,0,0,0,3,0.00
10/15/2021 0:20,0,0,0,0,3,0.00
10/15/2021 0:25,0,0,0,0,3,0.00
10/15/2021 0:30,0,0,0,0,3,0.00
10/15/2021 0:35,0,0,0,0,3,0.00
10/15/2021 0:40,0,0,0,0,3,0.00
10/15/2021 0:45,0,0,0,0,3,0.00
10/15/2021 0:50,0,0,0,0,3,0.00
10/15/2021 0:55,0,0,0,0,3,0.00
10/15/2021 1:00,0,0,0,0,3,0.00
10/15/2021 1:05,0,0,0,0,3,0.00
10/15/2021 1:10,0,0,0,0,3,0.00
10/15/2021 1:15,0,0,0,0,3,0.00
10/15/2021 1:20,0,0,0,0,3,0.00
10/15/2021 1:25,0,0,0,0,3,0.00
10/15/2021 1:30,0,0,0,0,3,0.00
10/15/2021 1:35,0,0,0,0,3,0.00
10/15/2021 1:40,0,0,0,0,3,0.00
10/15/2021 1:45,0,0,0,0,3,0.00
10/15/2021 1:50,0,0,0,0,3,0.00
10/15/2021 1:55,0,0,0,0,3,0.00
10/15/2021 2:00,0,0,0,0,3,0.00
10/15/2021 2:05,0,0,0,0,3,0.00
10/15/2021 2:10,0,0,0,0,3,0.00
10/15/2021 2:15,0,0,0,0,3,0.00
10/15/2021 2:20,0,0,0,0,3,0.00
10/15/2021 2:25,0,0,0,0,3,0.00
10/15/2021 2:30,0,0,0,0,3,0.00
10/15/2021 2:35,0,0,0,0,3,0.00
10/15/2021 2:40,0,0,0,0,3,0.00
10/15/2021 2:45,0,0,0,0,3,0.00
10/15/2021 2:50,0,0,0,0,3,0.00
10/15/2021 2:55,0,0,0,0,3,0.00
10/15/2021 3:00,0,0,0,0,3,0.00
10/15/2021 3:05,0,0,0,0,3,0.00
10/15/2021 3:10,0,0,0,0,3,0.00
10/15/2021 3:15,0,0,0,0,3,0.00
10/15/2021 3:20,0,0,0,0,3,0.00
10/15/2021 3:25,0,0,0,0,3,0.00
10/15/2021 3:30,0,0,0,0,3,0.00
10/15/2021 3:35,0,0,0,0,3,0.00
10/15/2021 3:40,0,0,0,0,3,0.00
10/15/2021 3:45,0,0,0,0,3,0.00
10/15/2021 3:50,0,0,0,0,3,0.00
10/15/2021 3:55,0,0,0,0,3,0.00
10/15/2021 4:00,0,0,0,0,3,0.00
10/15/2021 4:05,0,0,0,0,3,0.00
10/15/2021 4:10,0,0,0,0,3,0.00
10/15/2021 4:15,0,0,0,0,3,0.00
10/15/2021 4:20,0,0,0,0,3,0.00
10/15/2021 4:25,0,0,0,0,3,0.00
10/15/2021 4:30,0,0,0,0,3,0.00
10/15/2021 4:35,0,0,0,0,3,0.00
10/15/2021 4:40,0,0,0,0,3,0.00
10/15/2021 4:45,0,0,0,0,3,0.00
10/15/2021 4:50,0,0,0,0,3,0.00
10/15/2021 4:55,0,0,0,0,3,0.00
10/15/2021 5:00,0,0,0,0,3,0.00
10/15/2021 5:05,0,0,0,0,3,0.00
10/15/2021 5:10,0,0,0,0,3,100.00
10/15/2021 5:15,0,0,3,3,3,100.00
10/15/2021 5:20,0,1,3,4,3,100.00
10/15/2021 5:25,0,0,2,2,3,100.00
10/15/2021 5:30,0,2,4,6,3,100.00
10/15/2021 5:35,0,2,4,6,3,100.00
10/15/2021 5:40,0,2,4,6,3,100.00
10/15/2021 5:45,0,0,3,3,3,100.00
10/15/2021 5:50,0,2,7,9,3,100.00
10/15/2021 5:55,0,0,6,6,3,100.00
10/15/2021 6:00,0,0,1,1,3,100.00
10/15/2021 6:05,0,0,6,6,3,100.00
10/15/2021 6:10,0,2,9,11,3,100.00
10/15/2021 6:15,0,1,11,12,3,100.00
10/15/2021 6:20,0,0,5,5,3,100.00
10/15/2021 6:25,1,3,4,8,3,100.00
10/15/2021 6:30,0,1,3,4,3,100.00
10/15/2021 6:35,0,2,17,19,3,100.00
10/15/2021 6:40,0,0,6,6,3,100.00
10/15/2021 6:45,0,2,12,14,3,100.00
10/15/2021 6:50,0,1,10,11,3,100.00
10/15/2021 6:55,0,1,8,9,3,100.00
10/15/2021 7:00,0,1,9,10,3,100.00
10/15/2021 7:05,1,0,15,16,3,100.00
10/15/2021 7:10,0,0,10,10,3,100.00
10/15/2021 7:15,0,1,15,16,3,100.00
10/15/2021 7:20,0,2,18,20,3,100.00
10/15/2021 7:25,0,2,12,14,3,100.00
10/15/2021 7:30,0,2,22,24,3,100.00
10/15/2021 7:35,0,2,17,19,3,100.00
10/15/2021 7:40,0,6,15,21,3,100.00
10/15/2021 7:45,0,6,18,24,3,100.00
10/15/2021 7:50,0,3,21,24,3,100.00
10/15/2021 7:55,0,5,28,33,3,100.00
10/15/2021 8:00,1,4,25,30,3,100.00
10/15/2021 8:05,0,4,28,32,3,100.00
10/15/2021 8:10,0,8,32,40,3,100.00
10/15/2021 8:15,0,12,32,44,3,100.00
10/15/2021 8:20,0,7,26,33,3,100.00
10/15/2021 8:25,0,9,31,40,3,100.00
10/15/2021 8:30,0,5,28,33,3,100.00
10/15/2021 8:35,0,10,33,43,3,100.00
10/15/2021 8:40,0,8,25,33,3,100.00
10/15/2021 8:45,2,4,32,38,3,100.00
10/15/2021 8:50,1,8,36,45,3,100.00
10/15/2021 8:55,0,8,16,24,3,100.00
10/15/2021 9:00,0,8,30,38,3,100.00
10/15/2021 9:05,1,8,31,40,3,100.00
10/15/2021 9:10,0,11,28,39,3,100.00
10/15/2021 9:15,1,8,23,32,3,100.00
10/15/2021 9:20,0,2,25,27,3,100.00
10/15/2021 9:25,0,5,24,29,3,100.00
10/15/2021 9:30,0,5,22,27,3,100.00
10/15/2021 9:35,1,7,28,36,3,100.00
10/15/2021 9:40,1,4,32,37,3,100.00
10/15/2021 9:45,0,11,33,44,3,100.00
10/15/2021 9:50,1,6,39,46,3,100.00
10/15/2021 9:55,1,9,33,43,3,100.00
10/15/2021 10:00,0,2,38,40,3,100.00
10/15/2021 10:05,0,2,21,23,3,100.00
10/15/2021 10:10,0,8,31,39,3,100.00
10/15/2021 10:15,0,4,26,30,3,100.00
10/15/2021 10:20,0,6,35,41,3,100.00
10/15/2021 10:25,0,7,25,32,3,100.00
10/15/2021 10:30,0,8,18,26,3,100.00
10/15/2021 10:35,0,9,32,41,3,100.00
10/15/2021 10:40,0,7,28,35,3,100.00
10/15/2021 10:45,0,9,27,36,3,100.00
10/15/2021 10:50,0,7,34,41,3,100.00
10/15/2021 10:55,0,2,25,27,3,100.00
10/15/2021 11:00,1,6,27,34,3,100.00
10/15/2021 11:05,1,9,32,42,3,100.00
10/15/2021 11:10,2,4,29,35,3,100.00
10/15/2021 11:15,0,5,50,55,3,100.00
10/15/2021 11:20,0,6,28,34,3,100.00
10/15/2021 11:25,0,7,34,41,3,100.00
10/15/2021 11:30,0,4,38,42,3,100.00
10/15/2021 11:35,0,0,38,38,3,100.00
10/15/2021 11:40,0,2,36,38,3,100.00
10/15/2021 11:45,2,11,40,53,3,100.00
10/15/2021 11:50,0,6,23,29,3,100.00
10/15/2021 11:55,0,11,44,55,3,100.00
10/15/2021 12:00,0,8,41,49,3,100.00
10/15/2021 12:05,0,5,22,27,3,100.00
10/15/2021 12:10,2,9,47,58,3,100.00
10/15/2021 12:15,0,12,56,68,3,100.00
10/15/2021 12:20,0,6,35,41,3,100.00
10/15/2021 12:25,0,10,40,50,3,100.00
10/15/2021 12:30,0,9,34,43,3,100.00
10/15/2021 12:35,0,11,28,39,3,100.00
10/15/2021 12:40,0,4,43,47,3,100.00
10/15/2021 12:45,1,10,28,39,3,100.00
10/15/2021 12:50,0,12,55,67,3,100.00
10/15/2021 12:55,0,1,26,27,3,100.00
10/15/2021 13:00,1,8,31,40,3,100.00
10/15/2021 13:05,0,3,36,39,3,100.00
10/15/2021 13:10,0,10,51,61,3,100.00
10/15/2021 13:15,0,5,39,44,3,100.00
10/15/2021 13:20,2,8,38,48,3,100.00
10/15/2021 13:25,1,11,30,42,3,100.00
10/15/2021 13:30,1,10,37,48,3,100.00
10/15/2021 13:35,0,8,45,53,3,100.00
10/15/2021 13:40,0,2,44,46,3,100.00
10/15/2021 13:45,0,8,50,58,3,100.00
10/15/2021 13:50,0,2,32,34,3,100.00
10/15/2021 13:55,0,3,39,42,3,100.00
10/15/2021 14:00,0,5,37,42,3,100.00
10/15/2021 14:05,0,4,41,45,3,100.00
10/15/2021 14:10,1,5,39,45,3,100.00
10/15/2021 14:15,2,7,38,47,3,100.00
10/15/2021 14:20,2,13,32,47,3,100.00
10/15/2021 14:25,0,8,27,35,3,100.00
10/15/2021 14:30,0,11,36,47,3,100.00
10/15/2021 14:35,1,8,25,34,3,100.00
10/15/2021 14:40,4,15,41,60,3,100.00
10/15/2021 14:45,0,12,33,45,3,100.00
10/15/2021 14:50,1,7,43,51,3,100.00
10/15/2021 14:55,1,11,36,48,3,100.00
10/15/2021 15:00,2,9,31,42,3,100.00
10/15/2021 15:05,5,10,19,34,3,100.00
10/15/2021 15:10,14,15,23,52,3,100.00
10/15/2021 15:15,8,20,27,55,3,100.00
10/15/2021 15:20,8,20,20,48,3,100.00
10/15/2021 15:25,21,24,23,68,3,100.00
10/15/2021 15:30,9,21,31,61,3,100.00
10/15/2021 15:35,9,11,16,36,3,100.00
10/15/2021 15:40,9,21,21,51,3,100.00
10/15/2021 15:45,14,24,23,61,3,100.00
10/15/2021 15:50,9,23,28,60,3,100.00
10/15/2021 15:55,13,30,28,71,3,100.00
10/15/2021 16:00,17,17,27,61,3,100.00
10/15/2021 16:05,7,17,34,58,3,100.00
10/15/2021 16:10,7,23,17,47,3,100.00
10/15/2021 16:15,9,20,22,51,3,100.00
10/15/2021 16:20,9,22,27,58,3,100.00
10/15/2021 16:25,5,18,18,41,3,100.00
10/15/2021 16:30,19,21,25,65,3,100.00
10/15/2021 16:35,11,19,20,50,3,100.00
10/15/2021 16:40,6,22,25,53,3,100.00
10/15/2021 16:45,11,20,25,56,3,100.00
10/15/2021 16:50,9,20,22,51,3,100.00
10/15/2021 16:55,4,7,22,33,3,100.00
10/15/2021 17:00,9,14,23,46,3,100.00
10/15/2021 17:05,8,27,30,65,3,100.00
10/15/2021 17:10,5,24,21,50,3,100.00
10/15/2021 17:15,9,16,26,51,3,100.00
10/15/2021 17:20,5,19,20,44,3,100.00
10/15/2021 17:25,6,17,21,44,3,100.00
10/15/2021 17:30,10,17,25,52,3,100.00
10/15/2021 17:35,8,16,21,45,3,100.00
10/15/2021 17:40,3,12,21,36,3,100.00
10/15/2021 17:45,11,21,21,53,3,100.00
10/15/2021 17:50,8,12,21,41,3,100.00
10/15/2021 17:55,7,17,22,46,3,100.00
10/15/2021 18:00,5,12,21,38,3,100.00
10/15/2021 18:05,7,16,26,49,3,100.00
10/15/2021 18:10,3,12,21,36,3,100.00
10/15/2021 18:15,2,12,18,32,3,100.00
10/15/2021 18:20,5,8,16,29,3,100.00
10/15/2021 18:25,0,12,16,28,3,100.00
10/15/2021 18:30,6,12,15,33,3,100.00
10/15/2021 18:35,4,6,12,22,3,100.00
10/15/2021 18:40,11,13,19,43,3,100.00
10/15/2021 18:45,7,15,23,45,3,100.00
10/15/2021 18:50,7,12,23,42,3,100.00
10/15/2021 18:55,4,20,29,53,3,100.00
10/15/2021 19:00,0,15,36,51,3,100.00
10/15/2021 19:05,0,12,48,60,3,100.00
10/15/2021 19:10,0,11,42,53,3,100.00
10/15/2021 19:15,0,13,25,38,3,100.00
10/15/2021 19:20,0,4,27,31,3,100.00
10/15/2021 19:25,0,7,38,45,3,100.00
10/15/2021 19:30,0,7,38,45,3,100.00
10/15/2021 19:35,0,13,30,43,3,100.00
10/15/2021 19:40,0,11,33,44,3,100.00
10/15/2021 19:45,2,8,19,29,3,100.00
10/15/2021 19:50,0,3,23,26,3,100.00
10/15/2021 19:55,0,4,25,29,3,100.00
10/15/2021 20:00,0,8,20,28,3,100.00
10/15/2021 20:05,0,3,16,19,3,100.00
10/15/2021 20:10,0,5,28,33,3,100.00
10/15/2021 20:15,1,3,15,19,3,100.00
